178251.76,178265.90
178249.56,178266.40
178249.07,178268.84
178247.37,178266.40
178248.10,178269.32
178247.60,178266.64
178248.34,178266.64
178248.10,178266.40
178248.34,178266.40
178248.34,178266.40
178248.10,178266.64
178248.34,178266.64
178248.59,178266.64
178248.59,178266.89
178248.59,178266.64
178248.10,178267.14
178248.82,178266.89
178248.82,178266.64
178248.82,178266.89
178248.82,178267.14
178248.82,178266.89
178248.82,178266.89
178248.82,178267.14
178248.59,178267.14
178249.32,178267.14
178249.32,178267.14
178246.15,178268.10
178246.39,178268.35
178249.32,178267.85
178246.15,178265.67
178247.37,178268.35
178246.15,178268.35
178246.64,178268.59
178246.39,178268.59
178246.64,178265.67
178247.60,178265.67
178248.10,178265.67
178248.10,178265.67
178247.60,178268.59
178247.12,178265.67
178247.85,178266.15
178247.85,178265.90
178248.10,178265.90
178248.10,178265.90
178248.10,178265.42
178248.34,178265.67
178248.34,178265.67
178248.34,178265.67
178248.34,178265.67
178248.59,178265.90
