178251.28,188253.07
178249.81,188251.85
178248.10,188251.85
178248.59,188252.59
178250.04,188253.07
178248.10,188252.82
178248.82,188250.64
178249.32,188252.82
178249.32,188250.87
178247.85,188251.60
178248.82,188251.12
178249.07,188252.34
178248.59,188252.59
178248.10,188252.10
178248.59,188252.82
178248.59,188251.60
178249.32,188250.87
178248.59,188253.32
178248.34,188252.59
178249.07,188251.12
178248.34,188252.82
178248.34,188253.07
178248.10,188253.32
178247.60,188252.82
178248.10,188251.37
178249.56,188253.32
178249.32,188252.34
178247.85,188253.07
178247.37,188252.82
178249.32,188252.34
178247.12,188253.32
178249.07,188251.85
178248.82,188252.34
178246.87,188251.60
178249.07,188252.59
178247.12,188251.60
178249.07,188253.32
178248.82,188252.10
178247.60,188252.34
178248.59,188252.82
178248.34,188250.87
178248.34,188251.37
178247.85,188252.10
178249.07,188250.39
178249.32,188251.12
178248.34,188251.37
178248.34,188250.64
178247.85,188253.07
178247.60,188252.10
178249.07,188251.60
