178253.95,178342.04
178249.07,178339.84
178247.85,178339.60
178248.10,178341.54
178249.32,178341.79
178249.07,178340.09
178247.60,178340.09
178249.81,178340.57
178248.10,178340.57
178247.85,178340.09
178247.85,178340.32
178247.85,178340.09
178250.29,178340.57
178248.10,178340.09
178247.60,178339.84
178249.32,178340.32
178249.56,178339.84
178249.07,178340.09
178249.32,178340.32
178249.32,178340.57
178249.07,178340.09
178249.56,178340.09
178249.32,178341.06
178249.07,178340.57
178249.07,178340.32
178249.07,178339.84
178249.07,178339.84
178249.32,178339.84
178249.32,178340.32
178249.07,178340.57
178249.32,178340.82
178249.07,178340.57
178249.07,178340.57
178249.32,178340.09
178249.07,178340.82
178249.07,178341.31
178249.32,178341.06
178249.32,178340.32
178249.07,178340.57
178249.07,178341.06
178249.32,178340.57
178249.32,178340.82
178249.32,178341.06
178249.07,178341.06
178249.07,178339.35
178249.07,178340.57
178249.07,178340.57
178249.07,178340.32
178249.32,178341.06
178248.82,178339.60
