178251.51,178271.76
178247.60,178272.75
178247.60,178273.23
178247.60,178273.48
178247.37,178273.71
178247.12,178273.71
178246.87,178271.03
178247.85,178273.71
178246.87,178271.03
178247.60,178271.03
178247.37,178271.03
178247.60,178271.28
178247.85,178271.03
178247.60,178271.03
178247.60,178271.03
178247.60,178271.03
178247.37,178271.28
178247.60,178271.28
178247.60,178271.28
178247.60,178271.53
178247.37,178271.53
178247.37,178271.53
178247.37,178271.28
178247.37,178271.53
178247.60,178271.76
178247.12,178271.53
178247.37,178271.53
178247.12,178271.53
178247.12,178271.76
178247.12,178271.76
178246.87,178271.76
178247.37,178271.28
178247.37,178271.76
178247.37,178271.53
178247.37,178271.76
178247.12,178272.01
178247.12,178271.76
178247.37,178272.01
178247.37,178272.01
178247.12,178272.01
178247.12,178272.26
178247.37,178272.26
178247.37,178272.50
178247.37,178272.26
178247.60,178272.50
178247.60,178272.50
178247.85,178272.26
178247.37,178272.26
178247.85,178272.26
178247.60,178272.26
