178251.03,178375.21
178249.56,178377.17
178249.81,178378.15
178249.56,178378.64
178249.07,178378.89
178249.56,178375.95
178249.07,178375.95
178250.04,178379.12
178250.04,178376.68
178248.82,178376.20
178249.32,178376.93
178250.29,178379.12
178249.81,178377.42
178248.82,178377.17
178250.04,178376.93
178249.56,178377.42
178250.78,178377.90
178249.56,178377.42
178250.04,178377.67
178250.04,178377.17
178249.32,178377.67
178250.04,178377.42
178249.81,178377.90
178249.56,178377.42
178249.56,178378.15
178249.81,178377.90
178249.81,178378.15
178249.81,178376.45
178248.59,178378.39
178249.56,178377.67
178249.81,178378.15
178249.56,178378.15
178249.81,178377.90
178249.81,178378.15
178250.29,178377.90
178250.29,178378.15
178250.04,178377.17
178249.81,178377.90
178249.56,178377.67
178249.32,178377.42
178249.56,178376.20
178248.82,178376.45
178249.32,178377.67
178250.04,178378.15
178249.81,178376.68
178249.81,178377.42
178249.56,178377.67
178249.81,178377.17
178250.04,178377.17
178249.56,178377.17
