178250.04,179253.62
178249.07,179253.14
178248.59,179251.43
178249.56,179252.65
178247.85,179253.14
178249.56,179252.89
178250.04,179251.43
178250.29,179251.67
178248.10,179251.92
178248.10,179252.89
178249.07,179251.43
178249.32,179250.93
178249.32,179252.65
178250.29,179252.15
178248.82,179251.43
178249.32,179251.43
178249.81,179252.15
178250.29,179251.18
178249.56,179252.40
178249.81,179250.93
178248.59,179251.67
178250.29,179251.67
178249.56,179251.43
178250.29,179252.15
178249.32,179252.65
178248.10,179250.93
178249.81,179252.89
178248.59,179251.92
178249.07,179253.14
178249.07,179252.15
178249.07,179252.15
178248.82,179251.92
178249.07,179251.67
178249.07,179251.92
178250.04,179251.43
178248.59,179251.43
178249.07,179253.37
178248.82,179252.40
178249.81,179253.14
178250.04,179252.89
178248.10,179252.15
178249.32,179250.93
178249.81,179250.93
178250.29,179252.89
178250.54,179252.89
178249.07,179253.14
178250.78,179251.43
178249.32,179250.93
178250.29,179253.37
178249.81,179251.67
