178248.59,178753.42
178247.85,178751.46
178249.56,178750.50
178248.10,178751.23
178247.60,178752.45
178247.37,178752.20
178247.37,178751.71
178247.12,178752.93
178248.10,178752.68
178248.34,178752.93
178248.82,178753.18
178248.10,178750.50
178248.10,178751.46
178247.60,178751.46
178247.60,178751.23
178248.59,178751.71
178249.07,178752.93
178249.32,178752.93
178248.82,178751.46
178247.85,178751.71
178249.32,178750.73
178248.82,178750.50
178249.32,178750.98
178248.59,178751.23
178248.59,178750.98
178248.10,178750.73
178248.34,178750.98
178247.85,178752.68
178247.85,178752.93
178247.60,178751.71
178247.12,178752.45
178248.10,178750.25
178248.82,178750.73
178247.12,178751.23
178248.10,178751.96
178248.82,178752.20
178248.10,178752.20
178247.85,178752.20
178248.59,178753.18
178248.59,178752.20
178248.82,178752.20
178249.32,178752.93
178247.60,178753.67
178249.81,178751.96
178249.56,178751.71
178249.07,178752.45
178249.32,178750.98
178248.10,178752.20
178249.81,178752.68
178247.60,178751.46
