178253.46,178650.70
178247.12,178653.39
178248.82,178652.17
178248.82,178650.70
178249.07,178650.70
178249.07,178651.18
178249.32,178650.95
178247.12,178652.89
178247.37,178651.92
178247.37,178651.92
178246.64,178651.67
178248.82,178652.89
178249.07,178652.89
178249.81,178651.43
178248.10,178651.92
178248.10,178652.40
178248.10,178651.43
178249.07,178650.70
178247.12,178651.92
178248.82,178652.17
178248.10,178650.21
178248.10,178652.89
178249.07,178650.95
178247.12,178651.67
178248.10,178650.70
178248.10,178651.43
178247.12,178651.43
178247.12,178651.92
178248.34,178651.18
178248.82,178650.95
178248.82,178650.45
178248.82,178650.95
178248.34,178650.95
178247.60,178651.43
178247.60,178651.18
178249.32,178651.67
178249.56,178651.18
178248.10,178650.95
178248.10,178650.70
178247.60,178650.45
178246.87,178651.18
178247.37,178651.43
178249.32,178651.18
178247.12,178650.45
178249.56,178652.89
178249.32,178652.17
178248.59,178650.70
178249.32,178650.45
178249.56,178652.89
178248.59,178652.65
