178252.25,178296.17
178245.17,178299.34
178245.17,178298.85
178245.65,178298.60
178245.90,178298.35
178245.90,178298.60
178245.90,178298.60
178245.65,178298.60
178245.90,178298.85
178245.65,178298.12
178246.64,178297.87
178247.37,178298.12
178247.37,178297.87
178246.87,178298.12
178246.39,178298.35
178246.15,178298.35
178246.87,178298.12
178246.87,178298.35
178246.64,178298.35
178246.64,178298.12
178247.12,178298.35
178247.12,178298.35
178246.39,178298.12
178246.39,178298.35
178246.64,178298.35
178246.15,178298.35
178246.39,178298.12
178246.39,178298.12
178246.64,178297.87
178246.64,178298.35
178246.64,178298.35
178246.39,178298.12
178246.15,178298.12
178246.64,178298.35
178246.39,178298.35
178246.39,178298.60
178246.39,178298.60
178245.90,178298.12
178246.15,178298.35
178246.39,178298.35
178246.15,178298.35
178246.15,178298.12
178246.39,178298.12
178246.15,178298.35
178246.15,178298.35
178246.39,178298.35
178246.15,178298.35
178246.15,178298.35
178246.15,178298.35
178245.65,178298.85
