178249.32,178321.29
178248.10,178320.32
178246.39,178319.84
178248.82,178321.06
178248.59,178320.56
178248.82,178320.56
178248.34,178320.81
178247.85,178320.32
178248.10,178320.56
178248.10,178320.56
178248.10,178320.81
178247.60,178321.06
178247.85,178321.54
178247.12,178321.29
178247.85,178321.29
178247.37,178321.06
178247.60,178321.29
178247.60,178320.56
178247.60,178320.81
178247.60,178321.06
178247.37,178320.32
178247.60,178320.81
178246.87,178320.32
178246.87,178320.56
178247.85,178320.32
178247.60,178320.56
178247.60,178320.32
178247.37,178320.32
178247.37,178320.07
178247.37,178319.84
178247.60,178319.84
178247.85,178319.84
178247.12,178321.29
178247.37,178320.32
178247.12,178319.84
178246.87,178321.54
178249.07,178319.84
178247.12,178321.29
178247.85,178319.59
178247.60,178319.84
178248.10,178320.07
178249.07,178321.29
178248.10,178320.07
178247.12,178320.07
178246.87,178321.54
178246.87,178319.84
178246.87,178319.84
178247.12,178321.54
178247.12,178319.84
178247.12,178321.54
