178249.07,178400.10
178247.85,178400.35
178247.37,178400.60
178246.87,178401.09
178249.32,178401.09
178249.32,178401.32
178249.07,178400.35
178249.56,178400.84
178249.32,178401.09
178249.56,178401.09
178249.32,178400.84
178248.82,178401.09
178248.34,178400.84
178248.10,178400.84
178249.07,178400.35
178248.34,178400.60
178248.10,178400.35
178248.10,178400.35
178247.85,178401.57
178250.04,178400.35
178247.85,178401.57
178247.37,178401.57
178247.12,178401.57
178247.37,178401.82
178247.37,178401.82
178247.37,178401.82
178247.12,178400.60
178247.85,178400.35
178247.85,178400.60
178247.60,178400.84
178248.10,178400.35
178248.10,178401.82
178247.60,178402.31
178247.37,178400.35
178248.34,178401.57
178247.37,178401.82
178247.60,178401.82
178247.60,178400.35
178248.34,178400.35
178248.34,178401.82
178247.60,178401.82
178247.85,178401.57
178247.37,178401.57
178247.37,178401.57
178247.37,178401.57
178247.37,178401.57
178247.37,178401.57
178247.37,178401.82
178247.37,178400.35
178247.60,178400.60
