178251.03,178426.46
178247.85,178425.73
178249.32,178424.76
178247.12,178424.51
178246.87,178424.26
178247.12,178424.76
178247.12,178425.00
178247.85,178425.25
178247.37,178424.26
178248.10,178425.00
178247.37,178424.76
178247.37,178424.76
178247.37,178424.76
178247.12,178424.76
178246.15,178425.48
178247.12,178426.21
178246.39,178425.73
178246.64,178425.48
178246.87,178425.48
178249.07,178425.73
178249.07,178425.25
178246.39,178424.51
178247.60,178425.00
178247.12,178425.00
178248.10,178425.25
178247.37,178425.48
178249.07,178426.70
178247.37,178425.48
178247.37,178425.98
178247.60,178426.21
178247.60,178426.70
178247.60,178426.21
178248.10,178426.46
178248.34,178426.21
178248.34,178426.21
178248.10,178425.48
178247.60,178425.48
178247.37,178425.00
178247.12,178425.00
178247.37,178425.98
178246.87,178425.98
178246.64,178425.48
178247.37,178426.46
178247.12,178426.21
178247.12,178425.73
178246.39,178426.21
178249.56,178425.25
178247.12,178426.46
178246.87,178425.98
178249.81,178425.48
